DISTRICTCODE,Date,TINF,TREC,TDEC
22,01-02-2021,53448,52211,1026
23,01-02-2021,14270,14094,158
24,01-02-2021,7415,7330,77
25,01-02-2021,22344,21935,349
26,01-02-2021,25230,24558,385
27,01-02-2021,23336,23100,189
28,01-02-2021,14584,14337,178
29,01-02-2021,14417,14196,206
30,01-02-2021,10666,10590,61
31,01-02-2021,36,33,3
1,02-02-2021,13761,13615,136
2,02-02-2021,39158,38518,597
3,02-02-2021,26715,26287,342
4,02-02-2021,18680,18443,157
5,02-02-2021,399286,391104,4396
6,02-02-2021,7404,7200,172
7,02-02-2021,6924,6773,119
8,02-02-2021,13619,13435,117
9,02-02-2021,13949,13767,139
10,02-02-2021,14713,14484,69
11,02-02-2021,33827,32802,738
12,02-02-2021,22337,22010,264
13,02-02-2021,22181,21519,613
14,02-02-2021,10988,10836,141
15,02-02-2021,28517,28036,394
16,02-02-2021,11001,10803,190
17,02-02-2021,21638,21134,328
18,02-02-2021,6045,5868,72
19,02-02-2021,10008,9785,177
20,02-02-2021,13930,13642,279
21,02-02-2021,19673,19487,151
22,02-02-2021,53476,52236,1026
23,02-02-2021,14272,14095,158
24,02-02-2021,7415,7330,77
25,02-02-2021,22347,21944,349
26,02-02-2021,25248,24574,385
27,02-02-2021,23344,23114,189
28,02-02-2021,14591,14341,178
29,02-02-2021,14421,14198,206
30,02-02-2021,10666,10591,61
31,02-02-2021,36,33,3
1,03-02-2021,13762,13615,136
2,03-02-2021,39163,38523,597
3,03-02-2021,26723,26307,342
4,03-02-2021,18684,18452,157
5,03-02-2021,399517,391263,4397
6,03-02-2021,7405,7202,172
7,03-02-2021,6925,6777,119
8,03-02-2021,13622,13444,117
9,03-02-2021,13950,13772,139
10,03-02-2021,14722,14490,69
11,03-02-2021,33888,32867,738
12,03-02-2021,22349,22014,264
13,03-02-2021,22184,21529,613
14,03-02-2021,10988,10837,141
15,03-02-2021,28520,28051,395
16,03-02-2021,11001,10806,190
17,03-02-2021,21656,21170,328
18,03-02-2021,6051,5874,72
19,03-02-2021,10011,9789,177
20,03-02-2021,13932,13642,279
21,03-02-2021,19680,19494,151
22,03-02-2021,53486,52263,1026
23,03-02-2021,14273,14098,158
24,03-02-2021,7416,7330,77
25,03-02-2021,22352,21951,349
26,03-02-2021,25273,24587,385
27,03-02-2021,23348,23118,189
28,03-02-2021,14592,14348,178
29,03-02-2021,14421,14199,206
30,03-02-2021,10666,10592,61
31,03-02-2021,36,33,3
1,04-02-2021,13764,13615,136
2,04-02-2021,39169,38528,597
3,04-02-2021,26729,26310,342
4,04-02-2021,18693,18463,157
5,04-02-2021,399780,391534,4399
6,04-02-2021,7423,7204,172
7,04-02-2021,6928,6782,119
8,04-02-2021,13626,13449,117
9,04-02-2021,13954,13777,139
10,04-02-2021,14738,14504,69
11,04-02-2021,33930,32887,738
12,04-02-2021,22352,22028,264
13,04-02-2021,22195,21536,613
14,04-02-2021,10988,10837,141
15,04-02-2021,28534,28064,395
16,04-02-2021,11001,10807,190
17,04-02-2021,21670,21182,328
18,04-02-2021,6057,5877,72
19,04-02-2021,10016,9794,177
20,04-02-2021,13932,13643,279
21,04-02-2021,19681,19499,151
22,04-02-2021,53498,52279,1026
23,04-02-2021,14277,14102,158
24,04-02-2021,7416,7332,77
25,04-02-2021,22357,21955,349
26,04-02-2021,25282,24602,385
27,04-02-2021,23357,23131,189
28,04-02-2021,14596,14360,178
29,04-02-2021,14425,14201,206
30,04-02-2021,10666,10592,61
31,04-02-2021,36,33,3
1,05-02-2021,13765,13620,136
2,05-02-2021,39172,38532,597
3,05-02-2021,26735,26321,342
4,05-02-2021,18697,18474,157
5,05-02-2021,399997,391762,4401
6,05-02-2021,7430,7209,172
7,05-02-2021,6932,6785,119
8,05-02-2021,13631,13462,117
9,05-02-2021,13962,13790,139
10,05-02-2021,14747,14516,69
11,05-02-2021,33947,32903,738
12,05-02-2021,22354,22034,264
13,05-02-2021,22199,21543,614
14,05-02-2021,10990,10840,141
15,05-02-2021,28540,28070,395
16,05-02-2021,11001,10808,190
17,05-02-2021,21690,21195,328
18,05-02-2021,6067,5879,72
19,05-02-2021,10018,9799,177
20,05-02-2021,13933,13645,279
21,05-02-2021,19688,19504,151
22,05-02-2021,53513,52316,1026
23,05-02-2021,14277,14104,158
24,05-02-2021,7417,7332,77
25,05-02-2021,22361,21961,349
26,05-02-2021,25317,24628,385
27,05-02-2021,23378,23141,189
28,05-02-2021,14613,14376,178
29,05-02-2021,14427,14202,206
30,05-02-2021,10666,10593,61
31,05-02-2021,36,33,3
1,06-02-2021,13765,13620,136
2,06-02-2021,39174,38535,597
3,06-02-2021,26742,26330,342
4,06-02-2021,18701,18482,158
5,06-02-2021,400315,391975,4402
6,06-02-2021,7439,7215,172
7,06-02-2021,6936,6787,120
8,06-02-2021,13640,13484,117
9,06-02-2021,13964,13801,139
10,06-02-2021,14757,14535,69
11,06-02-2021,33975,32922,738
12,06-02-2021,22359,22037,264
13,06-02-2021,22214,21550,614
14,06-02-2021,10992,10843,141
15,06-02-2021,28556,28080,395
16,06-02-2021,11001,10808,190
17,06-02-2021,21704,21213,328
18,06-02-2021,6076,5885,72
19,06-02-2021,10019,9801,177
20,06-02-2021,13933,13645,279
21,06-02-2021,19691,19508,151
22,06-02-2021,53538,52337,1026
23,06-02-2021,14279,14104,158
24,06-02-2021,7417,7333,77
25,06-02-2021,22364,21965,349
26,06-02-2021,25339,24646,385
27,06-02-2021,23385,23148,189
28,06-02-2021,14625,14387,178
29,06-02-2021,14427,14205,206
30,06-02-2021,10668,10597,61
31,06-02-2021,36,33,3
1,07-02-2021,13765,13620,136
2,07-02-2021,39175,38537,597
3,07-02-2021,26749,26334,342
4,07-02-2021,18706,18490,158
5,07-02-2021,400565,392263,4404
6,07-02-2021,7457,7216,172
7,07-02-2021,6937,6788,120
8,07-02-2021,13646,13493,117
9,07-02-2021,13967,13808,139
10,07-02-2021,14773,14548,69
11,07-02-2021,34005,32949,738
12,07-02-2021,22365,22045,264
13,07-02-2021,22223,21557,614
14,07-02-2021,10992,10845,141
15,07-02-2021,28567,28092,395
16,07-02-2021,11001,10809,190
17,07-02-2021,21724,21220,328
18,07-02-2021,6083,5914,72
19,07-02-2021,10022,9803,177
20,07-02-2021,13933,13645,279
21,07-02-2021,19695,19509,151
22,07-02-2021,53576,52355,1027
23,07-02-2021,14280,14105,158
24,07-02-2021,7418,7334,77
25,07-02-2021,22368,21974,349
26,07-02-2021,25362,24661,385
27,07-02-2021,23397,23157,189
28,07-02-2021,14628,14394,178
29,07-02-2021,14434,14207,206
30,07-02-2021,10669,10599,61
31,07-02-2021,36,33,3
1,08-02-2021,13765,13621,136
2,08-02-2021,39178,38541,597
3,08-02-2021,26751,26337,342
4,08-02-2021,18708,18494,159
5,08-02-2021,400692,392389,4406
6,08-02-2021,7459,7227,172
7,08-02-2021,6940,6791,120
8,08-02-2021,13650,13500,117
9,08-02-2021,13969,13809,139
10,08-02-2021,14786,14556,69
11,08-02-2021,34045,32967,738
12,08-02-2021,22365,22058,264
13,08-02-2021,22226,21563,614
14,08-02-2021,10993,10845,141
15,08-02-2021,28581,28102,395
16,08-02-2021,11004,10810,190
17,08-02-2021,21737,21241,328
18,08-02-2021,6084,5935,72
19,08-02-2021,10033,9806,177
20,08-02-2021,13934,13645,279
21,08-02-2021,19701,19511,151
22,08-02-2021,53624,52399,1027
23,08-02-2021,14281,14106,158
24,08-02-2021,7418,7335,77
25,08-02-2021,22373,21979,349
26,08-02-2021,25370,24676,385
27,08-02-2021,23405,23163,189
28,08-02-2021,14630,14401,178
29,08-02-2021,14439,14213,206
30,08-02-2021,10669,10601,61
31,08-02-2021,36,33,3
1,09-02-2021,13765,13622,136
2,09-02-2021,39183,38546,597
3,09-02-2021,26763,26348,342
4,09-02-2021,18728,18500,159
5,09-02-2021,400887,392715,4408
6,09-02-2021,7465,7232,172
7,09-02-2021,6940,6794,120
8,09-02-2021,13654,13505,117
9,09-02-2021,13972,13810,139
10,09-02-2021,14795,14566,69
11,09-02-2021,34074,32991,738
12,09-02-2021,22366,22066,264
13,09-02-2021,22229,21568,614
14,09-02-2021,10996,10846,141
15,09-02-2021,28589,28111,395
16,09-02-2021,11004,10810,190
17,09-02-2021,21745,21257,328
18,09-02-2021,6086,5943,72
19,09-02-2021,10034,9812,177
20,09-02-2021,13934,13648,279
21,09-02-2021,19702,19516,151
22,09-02-2021,53639,52416,1027
23,09-02-2021,14281,14106,158
24,09-02-2021,7418,7335,77
25,09-02-2021,22379,21985,349
26,09-02-2021,25387,24688,385
27,09-02-2021,23411,23174,189
28,09-02-2021,14635,14407,178
29,09-02-2021,14445,14216,206
30,09-02-2021,10670,10601,61
31,09-02-2021,36,33,3
1,10-02-2021,13765,13623,136
2,10-02-2021,39184,38551,597
3,10-02-2021,26780,26357,342
4,10-02-2021,18734,18505,159
5,10-02-2021,401095,392857,4411
6,10-02-2021,7473,7234,172
7,10-02-2021,6943,6795,120
8,10-02-2021,13660,13510,117
9,10-02-2021,13975,13814,139
10,10-02-2021,14806,14580,69
11,10-02-2021,34090,33013,738
12,10-02-2021,22375,22067,264
13,10-02-2021,22231,21579,614
14,10-02-2021,10998,10847,141
15,10-02-2021,28599,28115,395
16,10-02-2021,11005,10810,190
17,10-02-2021,21759,21268,328
18,10-02-2021,6097,5956,72
19,10-02-2021,10036,9816,177
20,10-02-2021,13934,13648,279
21,10-02-2021,19704,19521,151
22,10-02-2021,53684,52438,1027
23,10-02-2021,14282,14107,158
24,10-02-2021,7419,7336,77
25,10-02-2021,22385,21987,349
26,10-02-2021,25404,24703,385
27,10-02-2021,23417,23184,189
28,10-02-2021,14638,14413,178
29,10-02-2021,14449,14220,206
30,10-02-2021,10670,10602,61
31,10-02-2021,36,33,3
1,11-02-2021,13765,13623,136
2,11-02-2021,39188,38557,597
3,11-02-2021,26785,26359,342
4,11-02-2021,18745,18511,160
5,11-02-2021,401323,392985,4417
6,11-02-2021,7473,7239,172
7,11-02-2021,6944,6798,120
8,11-02-2021,13665,13520,117
9,11-02-2021,13976,13818,139
10,11-02-2021,14819,14595,69
11,11-02-2021,34118,33046,738
12,11-02-2021,22380,22075,264
13,11-02-2021,22237,21585,614
14,11-02-2021,11000,10848,141
15,11-02-2021,28608,28117,395
16,11-02-2021,11005,10811,190
17,11-02-2021,21769,21278,328
18,11-02-2021,6103,5960,72
19,11-02-2021,10041,9823,177
20,11-02-2021,13935,13651,279
21,11-02-2021,19710,19530,151
22,11-02-2021,53709,52469,1027
23,11-02-2021,14283,14108,158
24,11-02-2021,7422,7337,77
25,11-02-2021,22391,21992,349
26,11-02-2021,25422,24717,385
27,11-02-2021,23431,23192,189
28,11-02-2021,14645,14427,178
29,11-02-2021,14454,14222,206
30,11-02-2021,10675,10603,61
31,11-02-2021,36,33,3
1,12-02-2021,13766,13625,136
2,12-02-2021,39191,38562,597
3,12-02-2021,26791,26365,342
4,12-02-2021,18752,18515,160
5,12-02-2021,401517,393166,4424
6,12-02-2021,7478,7253,172
7,12-02-2021,6946,6802,120
8,12-02-2021,13671,13527,117
9,12-02-2021,13978,13822,139
10,12-02-2021,14825,14626,69
11,12-02-2021,34151,33077,738
12,12-02-2021,22385,22086,264
13,12-02-2021,22245,21595,615
14,12-02-2021,11000,10850,141
15,12-02-2021,28618,28131,395
16,12-02-2021,11006,10811,190
17,12-02-2021,21781,21286,328
18,12-02-2021,6103,5963,72
19,12-02-2021,10047,9828,177
20,12-02-2021,13935,13653,279
21,12-02-2021,19719,19534,151
22,12-02-2021,53740,52490,1027
23,12-02-2021,14284,14109,158
24,12-02-2021,7422,7337,77
25,12-02-2021,22395,21997,349
26,12-02-2021,25433,24734,385
27,12-02-2021,23444,23197,189
28,12-02-2021,14648,14429,178
29,12-02-2021,14455,14226,206
30,12-02-2021,10675,10605,61
31,12-02-2021,36,33,3
1,13-02-2021,13766,13625,136
2,13-02-2021,39192,38568,597
3,13-02-2021,26794,26378,342
4,13-02-2021,18758,18520,160
5,13-02-2021,401775,393390,4427
6,13-02-2021,7479,7256,172
7,13-02-2021,6948,6807,120
8,13-02-2021,13674,13534,117
9,13-02-2021,13982,13824,139
10,13-02-2021,14835,14662,69
11,13-02-2021,34169,33128,738
12,13-02-2021,22390,22088,264
13,13-02-2021,22253,21599,615
14,13-02-2021,11001,10850,141
15,13-02-2021,28622,28137,395
16,13-02-2021,11006,10811,190
17,13-02-2021,21798,21299,328
18,13-02-2021,6109,5968,72
19,13-02-2021,10055,9832,177
20,13-02-2021,13935,13653,279
21,13-02-2021,19721,19537,151
22,13-02-2021,53762,52504,1027
23,13-02-2021,14285,14110,158
24,13-02-2021,7423,7338,77
25,13-02-2021,22401,21999,349
26,13-02-2021,25453,24740,386
27,13-02-2021,23450,23209,189
28,13-02-2021,14651,14432,178
29,13-02-2021,14458,14228,206
30,13-02-2021,10675,10605,61
31,13-02-2021,36,33,3
1,14-02-2021,13766,13625,136
2,14-02-2021,39193,38571,597
3,14-02-2021,26795,26382,342
4,14-02-2021,18766,18520,160
5,14-02-2021,402016,393656,4428
6,14-02-2021,7480,7260,172
7,14-02-2021,6949,6807,120
8,14-02-2021,13677,13538,117
9,14-02-2021,13985,13825,139
10,14-02-2021,14841,14685,69
11,14-02-2021,34193,33167,738
12,14-02-2021,22398,22090,264
13,14-02-2021,22267,21604,615
14,14-02-2021,11003,10854,141
15,14-02-2021,28629,28153,395
16,14-02-2021,11006,10811,190
17,14-02-2021,21810,21324,329
18,14-02-2021,6111,5975,72
19,14-02-2021,10064,9835,177
20,14-02-2021,13936,13653,279
21,14-02-2021,19731,19545,151
22,14-02-2021,53783,52525,1027
23,14-02-2021,14288,14114,158
24,14-02-2021,7423,7338,77
25,14-02-2021,22401,22005,349
26,14-02-2021,25468,24764,386
27,14-02-2021,23463,23217,189
28,14-02-2021,14652,14435,178
29,14-02-2021,14464,14234,206
30,14-02-2021,10676,10605,61
31,14-02-2021,36,33,3
1,15-02-2021,13767,13625,136
2,15-02-2021,39198,38573,597
3,15-02-2021,26800,26390,342
4,15-02-2021,18774,18530,160
5,15-02-2021,402212,393883,4430
6,15-02-2021,7480,7265,172
7,15-02-2021,6949,6809,120
8,15-02-2021,13681,13546,117
9,15-02-2021,13990,13827,139
10,15-02-2021,14845,14698,69
11,15-02-2021,34202,33199,738
12,15-02-2021,22400,22094,264
13,15-02-2021,22275,21609,615
14,15-02-2021,11003,10854,141
15,15-02-2021,28643,28164,395
16,15-02-2021,11009,10812,190
17,15-02-2021,21820,21337,329
18,15-02-2021,6111,5984,72
19,15-02-2021,10064,9842,177
20,15-02-2021,13936,13653,279
21,15-02-2021,19750,19549,151
22,15-02-2021,53793,52555,1027
23,15-02-2021,14290,14114,158
24,15-02-2021,7423,7338,77
25,15-02-2021,22421,22009,349
26,15-02-2021,25493,24781,386
27,15-02-2021,23474,23224,189
28,15-02-2021,14659,14440,178
29,15-02-2021,14464,14238,206
30,15-02-2021,10676,10605,61
31,15-02-2021,36,33,3
1,16-02-2021,13767,13626,136
2,16-02-2021,39198,38576,597
3,16-02-2021,26810,26394,342
4,16-02-2021,18775,18536,160
5,16-02-2021,402518,394016,4434
6,16-02-2021,7484,7281,172
7,16-02-2021,6950,6809,120
8,16-02-2021,13683,13554,117
9,16-02-2021,13999,13829,139
10,16-02-2021,14856,14706,69
11,16-02-2021,34221,33219,738
12,16-02-2021,22402,22100,264
13,16-02-2021,22277,21614,615
14,16-02-2021,11003,10855,141
15,16-02-2021,28649,28179,395
16,16-02-2021,11011,10812,190
17,16-02-2021,21829,21348,329
18,16-02-2021,6115,5993,72
19,16-02-2021,10066,9846,177
20,16-02-2021,13936,13654,279
21,16-02-2021,19751,19560,151
22,16-02-2021,53805,52598,1029
23,16-02-2021,14290,14116,158
24,16-02-2021,7423,7340,77
25,16-02-2021,22425,22011,349
26,16-02-2021,25501,24796,386
27,16-02-2021,23485,23229,189
28,16-02-2021,14666,14447,178
29,16-02-2021,14469,14240,206
30,16-02-2021,10676,10607,61
31,16-02-2021,36,33,3
1,17-02-2021,13767,13627,136
2,17-02-2021,39200,38579,597
3,17-02-2021,26812,26402,342
4,17-02-2021,18777,18541,160
5,17-02-2021,402771,394351,4437
6,17-02-2021,7485,7290,172
7,17-02-2021,6955,6810,120
8,17-02-2021,13690,13557,117
9,17-02-2021,14001,13832,139
10,17-02-2021,14858,14716,69
11,17-02-2021,34246,33257,738
12,17-02-2021,22407,22100,264
13,17-02-2021,22282,21616,615
14,17-02-2021,11004,10857,141
15,17-02-2021,28649,28186,395
16,17-02-2021,11011,10814,190
17,17-02-2021,21839,21365,329
18,17-02-2021,6118,5998,72
19,17-02-2021,10067,9849,177
20,17-02-2021,13937,13655,279
21,17-02-2021,19754,19561,151
22,17-02-2021,53822,52639,1029
23,17-02-2021,14291,14117,158
24,17-02-2021,7424,7340,77
25,17-02-2021,22430,22016,349
26,17-02-2021,25507,24807,386
27,17-02-2021,23490,23244,189
28,17-02-2021,14671,14452,178
29,17-02-2021,14475,14242,206
30,17-02-2021,10678,10608,61
31,17-02-2021,36,33,3
1,18-02-2021,13767,13627,136
2,18-02-2021,39200,38583,597
3,18-02-2021,26823,26403,342
4,18-02-2021,18781,18550,160
5,18-02-2021,403027,394472,4441
6,18-02-2021,7488,7296,172
7,18-02-2021,6956,6814,120
8,18-02-2021,13693,13560,117
9,18-02-2021,14001,13835,139
10,18-02-2021,14861,14723,69
11,18-02-2021,34266,33276,738
12,18-02-2021,22411,22101,264
13,18-02-2021,22288,21620,616
14,18-02-2021,11007,10859,141
15,18-02-2021,28654,28196,395
16,18-02-2021,11011,10814,190
17,18-02-2021,21853,21394,329
18,18-02-2021,6118,6006,72
19,18-02-2021,10069,9852,177
20,18-02-2021,13938,13655,279
21,18-02-2021,19760,19563,151
22,18-02-2021,53834,52662,1029
23,18-02-2021,14293,14118,158
24,18-02-2021,7427,7340,77
25,18-02-2021,22436,22020,349
26,18-02-2021,25531,24821,387
27,18-02-2021,23494,23258,189
28,18-02-2021,14678,14456,178
29,18-02-2021,14478,14252,206
30,18-02-2021,10681,10608,61
31,18-02-2021,36,33,3
1,19-02-2021,13770,13627,136
2,19-02-2021,39206,38587,597
3,19-02-2021,26833,26414,342
4,19-02-2021,18786,18555,160
5,19-02-2021,403236,394583,4445
6,19-02-2021,7488,7298,172
7,19-02-2021,6958,6816,120
8,19-02-2021,13699,13564,117
9,19-02-2021,14004,13836,139
10,19-02-2021,14863,14731,69
11,19-02-2021,34286,33306,738
12,19-02-2021,22416,22110,264
13,19-02-2021,22290,21628,616
14,19-02-2021,11008,10859,141
15,19-02-2021,28661,28196,395
16,19-02-2021,11012,10815,190
17,19-02-2021,21876,21412,329
18,19-02-2021,6120,6012,73
19,19-02-2021,10075,9856,177
20,19-02-2021,13938,13655,279
21,19-02-2021,19764,19565,151
22,19-02-2021,53868,52682,1029
23,19-02-2021,14294,14118,158
24,19-02-2021,7427,7341,77
25,19-02-2021,22442,22027,349
26,19-02-2021,25542,24844,387
27,19-02-2021,23498,23264,189
28,19-02-2021,14681,14461,178
29,19-02-2021,14487,14254,206
30,19-02-2021,10682,10609,61
31,19-02-2021,36,33,3
1,20-02-2021,13771,13627,136
2,20-02-2021,39212,38590,597
3,20-02-2021,26845,26431,342
4,20-02-2021,18789,18561,160
5,20-02-2021,403514,394789,4449
6,20-02-2021,7503,7299,172
7,20-02-2021,6961,6819,120
8,20-02-2021,13704,13567,117
9,20-02-2021,14007,13838,139
10,20-02-2021,14868,14733,69
11,20-02-2021,34303,33326,738
12,20-02-2021,22424,22115,264
13,20-02-2021,22294,21640,616
14,20-02-2021,11009,10859,141
15,20-02-2021,28678,28201,395
16,20-02-2021,11015,10815,190
17,20-02-2021,21889,21423,329
18,20-02-2021,6123,6014,73
19,20-02-2021,10092,9864,177
20,20-02-2021,13939,13655,279
21,20-02-2021,19767,19573,151
22,20-02-2021,53888,52709,1029
23,20-02-2021,14294,14119,158
24,20-02-2021,7427,7344,77
25,20-02-2021,22444,22032,349
26,20-02-2021,25567,24857,388
27,20-02-2021,23514,23279,189
28,20-02-2021,14683,14466,178
29,20-02-2021,14493,14255,206
30,20-02-2021,10683,10614,61
31,20-02-2021,36,33,3
1,21-02-2021,13774,13628,136
2,21-02-2021,39217,38592,597
3,21-02-2021,26860,26436,342
4,21-02-2021,18793,18567,160
5,21-02-2021,403762,394995,4451
6,21-02-2021,7506,7300,172
7,21-02-2021,6961,6819,120
8,21-02-2021,13708,13572,117
9,21-02-2021,14011,13841,139
10,21-02-2021,14875,14734,69
11,21-02-2021,34314,33354,738
12,21-02-2021,22426,22120,264
13,21-02-2021,22302,21645,616
14,21-02-2021,11011,10861,141
15,21-02-2021,28682,28205,395
16,21-02-2021,11015,10816,190
17,21-02-2021,21912,21434,329
18,21-02-2021,6126,6015,73
19,21-02-2021,10092,9871,177
20,21-02-2021,13939,13656,279
21,21-02-2021,19768,19578,151
22,21-02-2021,53912,52719,1029
23,21-02-2021,14295,14119,158
24,21-02-2021,7428,7344,77
25,21-02-2021,22452,22038,349
26,21-02-2021,25573,24883,388
27,21-02-2021,23524,23285,189
28,21-02-2021,14689,14469,178
29,21-02-2021,14503,14257,206
30,21-02-2021,10683,10614,61
31,21-02-2021,36,33,3
1,22-02-2021,13775,13628,136
2,22-02-2021,39221,38594,597
3,22-02-2021,26860,26442,342
4,22-02-2021,18794,18572,160
5,22-02-2021,403943,395104,4454
6,22-02-2021,7510,7306,172
7,22-02-2021,6961,6821,120
8,22-02-2021,13715,13577,117
9,22-02-2021,14012,13845,139
10,22-02-2021,14884,14736,69
11,22-02-2021,34324,33374,738
12,22-02-2021,22428,22125,264
13,22-02-2021,22309,21651,617
14,22-02-2021,11011,10862,141
15,22-02-2021,28686,28215,395
16,22-02-2021,11016,10817,190
17,22-02-2021,21916,21446,329
18,22-02-2021,6129,6017,73
19,22-02-2021,10096,9875,177
20,22-02-2021,13939,13656,279
21,22-02-2021,19772,19590,151
22,22-02-2021,53941,52753,1029
23,22-02-2021,14295,14120,158
24,22-02-2021,7428,7345,77
25,22-02-2021,22457,22040,349
26,22-02-2021,25590,24898,389
27,22-02-2021,23538,23297,189
28,22-02-2021,14689,14472,178
29,22-02-2021,14508,14262,206
30,22-02-2021,10683,10614,61
31,22-02-2021,36,33,3
1,23-02-2021,13775,13628,136
2,23-02-2021,39226,38596,597
3,23-02-2021,26870,26445,342
4,23-02-2021,18798,18579,160
5,23-02-2021,404183,395344,4458
6,23-02-2021,7511,7308,172
7,23-02-2021,6961,6824,120
8,23-02-2021,13716,13582,117
9,23-02-2021,14014,13848,139
10,23-02-2021,14887,14739,69
11,23-02-2021,34341,33390,738
12,23-02-2021,22428,22133,264
13,23-02-2021,22312,21653,617
14,23-02-2021,11011,10862,141
15,23-02-2021,28695,28218,395
16,23-02-2021,11017,10817,190
17,23-02-2021,21924,21459,329
18,23-02-2021,6132,6021,73
19,23-02-2021,10097,9879,177
20,23-02-2021,13939,13656,279
21,23-02-2021,19774,19594,151
22,23-02-2021,53967,52764,1029
23,23-02-2021,14295,14124,158
24,23-02-2021,7430,7345,77
25,23-02-2021,22475,22050,349
26,23-02-2021,25602,24916,389
27,23-02-2021,23550,23302,189
28,23-02-2021,14689,14476,178
29,23-02-2021,14509,14265,206
30,23-02-2021,10685,10615,61
31,23-02-2021,36,33,3
1,24-02-2021,13776,13629,136
2,24-02-2021,39234,38600,597
3,24-02-2021,26877,26447,342
4,24-02-2021,18805,18583,160
5,24-02-2021,404357,395515,4462
6,24-02-2021,7515,7311,172
7,24-02-2021,6963,6824,120
8,24-02-2021,13723,13586,117
9,24-02-2021,14018,13850,139
10,24-02-2021,14892,14745,69
11,24-02-2021,34350,33407,738
12,24-02-2021,22432,22133,264
13,24-02-2021,22319,21657,617
14,24-02-2021,11011,10863,141
15,24-02-2021,28702,28225,395
16,24-02-2021,11017,10818,190
17,24-02-2021,21937,21471,329
18,24-02-2021,6133,6022,73
19,24-02-2021,10101,9884,177
20,24-02-2021,13941,13656,279
21,24-02-2021,19779,19597,151
22,24-02-2021,53992,52785,1030
23,24-02-2021,14297,14127,158
24,24-02-2021,7430,7345,77
25,24-02-2021,22478,22060,349
26,24-02-2021,25618,24938,390
27,24-02-2021,23557,23306,189
28,24-02-2021,14690,14480,178
29,24-02-2021,14517,14266,206
30,24-02-2021,10686,10615,61
31,24-02-2021,36,33,3
1,25-02-2021,13779,13630,136
