Date,District,Infected,Recovered,Deceased
10-06-2021,Uttara Kannada,49169,45494,635
11-06-2021,Uttara Kannada,49480,45837,637
12-06-2021,Uttara Kannada,49709,46416,639
13-06-2021,Uttara Kannada,49959,46707,642
14-06-2021,Uttara Kannada,50163,47078,643
15-06-2021,Uttara Kannada,50285,47360,648
16-06-2021,Uttara Kannada,50524,47717,651
17-06-2021,Uttara Kannada,50693,48111,653
18-06-2021,Uttara Kannada,50825,48429,656
19-06-2021,Uttara Kannada,50969,48722,661
20-06-2021,Uttara Kannada,51115,48951,666
21-06-2021,Uttara Kannada,51234,49157,671
22-06-2021,Uttara Kannada,51348,49331,676
23-06-2021,Uttara Kannada,51452,49456,678
24-06-2021,Uttara Kannada,51556,49655,680
25-06-2021,Uttara Kannada,51655,49829,680
26-06-2021,Uttara Kannada,51717,49975,681
27-06-2021,Uttara Kannada,51774,50100,681
28-06-2021,Uttara Kannada,51826,50279,682
29-06-2021,Uttara Kannada,51851,50381,682
30-06-2021,Uttara Kannada,51908,50497,685
01-07-2021,Uttara Kannada,51967,50590,687
02-07-2021,Uttara Kannada,52020,50691,689
03-07-2021,Uttara Kannada,52048,50781,692
04-07-2021,Uttara Kannada,52072,50834,692
05-07-2021,Uttara Kannada,52128,50901,692
06-07-2021,Uttara Kannada,52200,51035,692
07-07-2021,Uttara Kannada,52240,51074,692
08-07-2021,Uttara Kannada,52289,51164,692
09-07-2021,Uttara Kannada,52344,51224,692
10-07-2021,Uttara Kannada,52400,51260,692
11-07-2021,Uttara Kannada,52445,51307,694
12-07-2021,Uttara Kannada,52477,51339,694
13-07-2021,Uttara Kannada,52519,51374,695
14-07-2021,Uttara Kannada,52588,51420,695
15-07-2021,Uttara Kannada,52659,51464,695
16-07-2021,Uttara Kannada,52709,51515,696
17-07-2021,Uttara Kannada,52758,51563,696
18-07-2021,Uttara Kannada,52802,51600,697
19-07-2021,Uttara Kannada,52840,51653,698
20-07-2021,Uttara Kannada,52893,51693,698
21-07-2021,Uttara Kannada,52941,51737,699
22-07-2021,Uttara Kannada,52975,51813,699
23-07-2021,Uttara Kannada,52998,51894,700
24-07-2021,Uttara Kannada,53057,51929,701
25-07-2021,Uttara Kannada,53111,51955,701
26-07-2021,Uttara Kannada,53130,52003,704
27-07-2021,Uttara Kannada,53170,52047,706
28-07-2021,Uttara Kannada,53227,52084,706
29-07-2021,Uttara Kannada,53299,52123,708
30-07-2021,Uttara Kannada,53346,52180,710
31-07-2021,Uttara Kannada,53421,52215,711
01-08-2021,Uttara Kannada,53467,52241,713
02-08-2021,Uttara Kannada,53508,52307,715
03-08-2021,Uttara Kannada,53568,52339,716
04-08-2021,Uttara Kannada,53654,52373,716
05-08-2021,Uttara Kannada,53714,52438,717
06-08-2021,Uttara Kannada,53773,52484,717
07-08-2021,Uttara Kannada,53828,52540,717
08-08-2021,Uttara Kannada,53881,52599,719
09-08-2021,Uttara Kannada,53911,52634,721
10-08-2021,Uttara Kannada,53972,52732,725
11-08-2021,Uttara Kannada,54051,52783,727
12-08-2021,Uttara Kannada,54119,52840,727
13-08-2021,Uttara Kannada,54181,52887,727
14-08-2021,Uttara Kannada,54230,52954,728
15-08-2021,Uttara Kannada,54294,53020,729
16-08-2021,Uttara Kannada,54332,53065,731
17-08-2021,Uttara Kannada,54380,53104,732
18-08-2021,Uttara Kannada,54431,53161,733
19-08-2021,Uttara Kannada,54473,53224,733
20-08-2021,Uttara Kannada,54513,53296,735
21-08-2021,Uttara Kannada,54553,53378,735
22-08-2021,Uttara Kannada,54593,53429,735
23-08-2021,Uttara Kannada,54635,53474,735
24-08-2021,Uttara Kannada,54686,53506,739
25-08-2021,Uttara Kannada,54734,53564,739
26-08-2021,Uttara Kannada,54752,53593,739
27-08-2021,Uttara Kannada,54790,53656,739
28-08-2021,Uttara Kannada,54832,53699,739
29-08-2021,Uttara Kannada,54874,53717,740
30-08-2021,Uttara Kannada,54913,53759,740
31-08-2021,Uttara Kannada,54954,53786,740
01-09-2021,Uttara Kannada,54991,53831,740
02-09-2021,Uttara Kannada,55033,53888,740
03-09-2021,Uttara Kannada,55065,53920,742
04-09-2021,Uttara Kannada,55094,53987,743
05-09-2021,Uttara Kannada,55141,54016,743
06-09-2021,Uttara Kannada,55172,54045,744
07-09-2021,Uttara Kannada,55180,54046,745
08-09-2021,Uttara Kannada,55220,54102,749
09-09-2021,Uttara Kannada,55245,54146,749
10-09-2021,Uttara Kannada,55277,54172,749
11-09-2021,Uttara Kannada,55316,54237,750
12-09-2021,Uttara Kannada,55333,54285,750
13-09-2021,Uttara Kannada,55351,54304,751
14-09-2021,Uttara Kannada,55371,54327,751
15-09-2021,Uttara Kannada,55416,54356,751
16-09-2021,Uttara Kannada,55451,54390,752
17-09-2021,Uttara Kannada,55495,54422,752
18-09-2021,Uttara Kannada,55524,54444,752
19-09-2021,Uttara Kannada,55565,54511,752
20-09-2021,Uttara Kannada,55587,54531,752
21-09-2021,Uttara Kannada,55609,54550,752
22-09-2021,Uttara Kannada,55641,54579,752
23-09-2021,Uttara Kannada,55675,54630,752
24-09-2021,Uttara Kannada,55702,54665,752
25-09-2021,Uttara Kannada,55730,54686,752
26-09-2021,Uttara Kannada,55730,54686,752
27-09-2021,Uttara Kannada,55742,54742,752
28-09-2021,Uttara Kannada,55758,54768,753
29-09-2021,Uttara Kannada,55777,54796,753
30-09-2021,Uttara Kannada,55817,54822,754
01-10-2021,Uttara Kannada,55832,54872,754
02-10-2021,Uttara Kannada,55846,54895,756
03-10-2021,Uttara Kannada,55887,54915,756
04-10-2021,Uttara Kannada,55899,54938,757
05-10-2021,Uttara Kannada,55916,54947,759
06-10-2021,Uttara Kannada,55929,54974,759
07-10-2021,Uttara Kannada,55952,55002,759
08-10-2021,Uttara Kannada,55975,55020,760
09-10-2021,Uttara Kannada,56012,55048,761
10-10-2021,Uttara Kannada,56024,55072,762
11-10-2021,Uttara Kannada,56036,55095,764
12-10-2021,Uttara Kannada,56048,55119,765
13-10-2021,Uttara Kannada,56061,55132,765
14-10-2021,Uttara Kannada,56071,55145,765
15-10-2021,Uttara Kannada,56082,55151,765
16-10-2021,Uttara Kannada,56085,55182,765
17-10-2021,Uttara Kannada,56089,55215,765
18-10-2021,Uttara Kannada,56094,55230,765
19-10-2021,Uttara Kannada,56113,55236,766
20-10-2021,Uttara Kannada,56114,55249,766
21-10-2021,Uttara Kannada,56124,55266,766
22-10-2021,Uttara Kannada,56132,55284,766
23-10-2021,Uttara Kannada,56142,55290,766
24-10-2021,Uttara Kannada,56152,55291,766
25-10-2021,Uttara Kannada,56167,55301,766
26-10-2021,Uttara Kannada,56173,55307,766
27-10-2021,Uttara Kannada,56177,55319,766
28-10-2021,Uttara Kannada,56188,55321,766
29-10-2021,Uttara Kannada,56198,55328,766
30-10-2021,Uttara Kannada,56212,55335,766
31-10-2021,Uttara Kannada,56218,55339,766
01-11-2021,Uttara Kannada,56218,55339,766
02-11-2021,Uttara Kannada,56231,55373,767
03-11-2021,Uttara Kannada,56243,55380,768
04-11-2021,Uttara Kannada,56247,55386,771
05-11-2021,Uttara Kannada,56258,55394,771
06-11-2021,Uttara Kannada,56261,55410,771
07-11-2021,Uttara Kannada,56273,55416,771
08-11-2021,Uttara Kannada,56277,55425,771
09-11-2021,Uttara Kannada,56282,55430,771
10-11-2021,Uttara Kannada,56292,55439,771
11-11-2021,Uttara Kannada,56308,55442,771
12-11-2021,Uttara Kannada,56317,55462,771
13-11-2021,Uttara Kannada,56330,55465,771
14-11-2021,Uttara Kannada,56336,55474,771
15-11-2021,Uttara Kannada,56338,55482,771
16-11-2021,Uttara Kannada,56346,55487,771
17-11-2021,Uttara Kannada,56353,55503,771
18-11-2021,Uttara Kannada,56364,55512,772
19-11-2021,Uttara Kannada,56374,55519,772
20-11-2021,Uttara Kannada,56375,55535,772
21-11-2021,Uttara Kannada,56381,55544,772
22-11-2021,Uttara Kannada,56382,55545,772
23-11-2021,Uttara Kannada,56387,55549,772
24-11-2021,Uttara Kannada,56387,55550,772
25-11-2021,Uttara Kannada,56388,55559,772
26-11-2021,Uttara Kannada,56393,55576,772
27-11-2021,Uttara Kannada,56397,55580,772
28-11-2021,Uttara Kannada,56405,55593,772
29-11-2021,Uttara Kannada,56410,55595,773
30-11-2021,Uttara Kannada,56411,55598,773
01-12-2021,Uttara Kannada,56414,55600,773
02-12-2021,Uttara Kannada,56436,55607,773
03-12-2021,Uttara Kannada,56442,55607,773
04-12-2021,Uttara Kannada,56449,55607,773
05-12-2021,Uttara Kannada,56463,55615,773
06-12-2021,Uttara Kannada,56472,55623,773
07-12-2021,Uttara Kannada,56477,55624,773
08-12-2021,Uttara Kannada,56478,55624,773
09-12-2021,Uttara Kannada,56486,55638,773
10-12-2021,Uttara Kannada,56492,55650,773
11-12-2021,Uttara Kannada,56496,55666,773
12-12-2021,Uttara Kannada,56498,55676,773
13-12-2021,Uttara Kannada,56501,55682,773
14-12-2021,Uttara Kannada,56505,55688,774
15-12-2021,Uttara Kannada,56512,55688,774
16-12-2021,Uttara Kannada,56521,55694,774
17-12-2021,Uttara Kannada,56525,55703,774
18-12-2021,Uttara Kannada,56534,55707,774
19-12-2021,Uttara Kannada,56542,55707,774
20-12-2021,Uttara Kannada,56545,55709,774
21-12-2021,Uttara Kannada,56575,55713,774
22-12-2021,Uttara Kannada,56588,55715,774
23-12-2021,Uttara Kannada,56601,55726,774
24-12-2021,Uttara Kannada,56633,55735,774
25-12-2021,Uttara Kannada,56638,55735,774
26-12-2021,Uttara Kannada,56649,55741,774
27-12-2021,Uttara Kannada,56657,55747,775
28-12-2021,Uttara Kannada,56660,55785,775
29-12-2021,Uttara Kannada,56662,55801,775
30-12-2021,Uttara Kannada,56668,55821,775
31-12-2021,Uttara Kannada,56669,55839,776
01-01-2022,Uttara Kannada,56674,55854,777
02-01-2022,Uttara Kannada,56682,55858,778
03-01-2022,Uttara Kannada,56684,55870,778
04-01-2022,Uttara Kannada,56688,55874,778
05-01-2022,Uttara Kannada,56705,55875,778
06-01-2022,Uttara Kannada,56718,55883,778
07-01-2022,Uttara Kannada,56754,55886,778
08-01-2022,Uttara Kannada,56806,55894,778
09-01-2022,Uttara Kannada,56900,55896,778
10-01-2022,Uttara Kannada,57000,55898,778
11-01-2022,Uttara Kannada,57106,55907,779
12-01-2022,Uttara Kannada,57305,55924,779
13-01-2022,Uttara Kannada,57555,55945,779
14-01-2022,Uttara Kannada,57856,55980,779
15-01-2022,Uttara Kannada,58093,56053,779
16-01-2022,Uttara Kannada,58540,56122,779
17-01-2022,Uttara Kannada,58743,56319,779
18-01-2022,Uttara Kannada,59330,56450,780
19-01-2022,Uttara Kannada,59852,56654,780
20-01-2022,Uttara Kannada,60463,57404,781
21-01-2022,Uttara Kannada,61145,57942,782
22-01-2022,Uttara Kannada,61535,58207,782
23-01-2022,Uttara Kannada,62176,58672,782
24-01-2022,Uttara Kannada,62802,59078,783
25-01-2022,Uttara Kannada,63809,59954,783
26-01-2022,Uttara Kannada,64556,60530,785
27-01-2022,Uttara Kannada,65123,61346,787
28-01-2022,Uttara Kannada,65883,62021,788
29-01-2022,Uttara Kannada,66548,62576,789
30-01-2022,Uttara Kannada,67328,62836,791
31-01-2022,Uttara Kannada,68081,63800,793
01-02-2022,Uttara Kannada,68632,64597,793
02-02-2022,Uttara Kannada,69227,65229,796
03-02-2022,Uttara Kannada,69794,65762,798
04-02-2022,Uttara Kannada,70107,66607,798
05-02-2022,Uttara Kannada,70324,67241,800
06-02-2022,Uttara Kannada,70465,67479,800
07-02-2022,Uttara Kannada,70571,68240,802
08-02-2022,Uttara Kannada,70620,68724,802
09-02-2022,Uttara Kannada,70680,68993,804
10-02-2022,Uttara Kannada,70756,69159,804
11-02-2022,Uttara Kannada,70805,69289,804
12-02-2022,Uttara Kannada,70867,69370,805
13-02-2022,Uttara Kannada,70896,69396,805
14-02-2022,Uttara Kannada,70910,69489,805
15-02-2022,Uttara Kannada,70927,69548,806
16-02-2022,Uttara Kannada,70965,69621,808
17-02-2022,Uttara Kannada,70998,69661,808
18-02-2022,Uttara Kannada,71019,69768,808
19-02-2022,Uttara Kannada,71028,70088,808
20-02-2022,Uttara Kannada,71031,70102,808
21-02-2022,Uttara Kannada,71043,70144,808
22-02-2022,Uttara Kannada,71049,70162,808
23-02-2022,Uttara Kannada,71059,70185,808
24-02-2022,Uttara Kannada,71082,70206,808
25-02-2022,Uttara Kannada,71093,70222,808
26-02-2022,Uttara Kannada,71104,70227,808
27-02-2022,Uttara Kannada,71109,70251,808
28-02-2022,Uttara Kannada,71112,70272,808
01-03-2022,Uttara Kannada,71116,70277,808
02-03-2022,Uttara Kannada,71121,70288,808
03-03-2022,Uttara Kannada,71128,70297,808
04-03-2022,Uttara Kannada,71135,70298,808
05-03-2022,Uttara Kannada,71139,70303,808
06-03-2022,Uttara Kannada,71142,70305,808
07-03-2022,Uttara Kannada,71143,70312,808
08-03-2022,Uttara Kannada,71145,70313,808
09-03-2022,Uttara Kannada,71146,70320,808
10-03-2022,Uttara Kannada,71148,70328,808
11-03-2022,Uttara Kannada,71151,70330,808
12-03-2022,Uttara Kannada,71153,70332,809
13-03-2022,Uttara Kannada,71154,70332,809
14-03-2022,Uttara Kannada,71154,70334,809
15-03-2022,Uttara Kannada,71155,70336,809
16-03-2022,Uttara Kannada,71155,70339,809
17-03-2022,Uttara Kannada,71159,70341,809
18-03-2022,Uttara Kannada,71159,70342,809
19-03-2022,Uttara Kannada,71161,70342,809
20-03-2022,Uttara Kannada,71161,70342,809
21-03-2022,Uttara Kannada,71161,70345,809
22-03-2022,Uttara Kannada,71161,70345,809
23-03-2022,Uttara Kannada,71161,70352,809
24-03-2022,Uttara Kannada,71162,70352,809
25-03-2022,Uttara Kannada,71163,70353,809
26-03-2022,Uttara Kannada,71163,70353,809
27-03-2022,Uttara Kannada,71163,70353,809
28-03-2022,Uttara Kannada,71163,70353,809
29-03-2022,Uttara Kannada,71164,70353,809
30-03-2022,Uttara Kannada,71164,70353,809
31-03-2022,Uttara Kannada,71164,70354,809
01-04-2022,Uttara Kannada,71164,70354,809
02-04-2022,Uttara Kannada,71164,70354,809
03-04-2022,Uttara Kannada,71164,70355,809
04-04-2022,Uttara Kannada,71164,70355,809
05-04-2022,Uttara Kannada,71164,70355,809
06-04-2022,Uttara Kannada,71164,70355,809
07-04-2022,Uttara Kannada,71164,70355,809
08-04-2022,Uttara Kannada,71164,70355,809
09-04-2022,Uttara Kannada,71164,70355,809
10-04-2022,Uttara Kannada,71164,70355,809
11-04-2022,Uttara Kannada,71164,70355,809
12-04-2022,Uttara Kannada,71164,70355,809
13-04-2022,Uttara Kannada,71164,70355,809
14-04-2022,Uttara Kannada,71164,70355,809
15-04-2022,Uttara Kannada,71164,70355,809
16-04-2022,Uttara Kannada,71164,70355,809
17-04-2022,Uttara Kannada,71164,70355,809
18-04-2022,Uttara Kannada,71164,70355,809
19-04-2022,Uttara Kannada,71164,70355,809
20-04-2022,Uttara Kannada,71164,70355,809
21-04-2022,Uttara Kannada,71164,70355,809
22-04-2022,Uttara Kannada,71164,70355,809
23-04-2022,Uttara Kannada,71164,70355,809
24-04-2022,Uttara Kannada,71164,70355,809
25-04-2022,Uttara Kannada,71164,70355,809
26-04-2022,Uttara Kannada,71164,70355,809
27-04-2022,Uttara Kannada,71164,70355,809
28-04-2022,Uttara Kannada,71165,70355,809
29-04-2022,Uttara Kannada,71165,70355,809
30-04-2022,Uttara Kannada,71165,70355,809
01-05-2022,Uttara Kannada,71166,70355,809
02-05-2022,Uttara Kannada,71167,70355,809
03-05-2022,Uttara Kannada,71168,70355,809
04-05-2022,Uttara Kannada,71168,70356,809
05-05-2022,Uttara Kannada,71168,70356,809
06-05-2022,Uttara Kannada,71168,70357,809
08-05-2022,Uttara Kannada,71168,70359,809
09-05-2022,Uttara Kannada,71168,70359,809
10-05-2022,Uttara Kannada,71169,70359,809
11-05-2022,Uttara Kannada,71169,70359,809
12-05-2022,Uttara Kannada,71170,70359,809
13-05-2022,Uttara Kannada,71170,70359,809
14-05-2022,Uttara Kannada,71170,70360,809
15-05-2022,Uttara Kannada,71170,70360,809
16-05-2022,Uttara Kannada,71170,70361,809
17-05-2022,Uttara Kannada,71170,70361,809
18-05-2022,Uttara Kannada,71170,70361,809
19-05-2022,Uttara Kannada,71170,70361,809
20-05-2022,Uttara Kannada,71171,70361,809
21-05-2022,Uttara Kannada,71171,70361,809
22-05-2022,Uttara Kannada,71172,70361,809
23-05-2022,Uttara Kannada,71172,70361,809
24-05-2022,Uttara Kannada,71172,70361,809
25-05-2022,Uttara Kannada,71172,70361,809
26-05-2022,Uttara Kannada,71172,70362,809
27-05-2022,Uttara Kannada,71172,70363,809
28-05-2022,Uttara Kannada,71172,70363,809
29-05-2022,Uttara Kannada,71172,70363,809
30-05-2022,Uttara Kannada,71172,70363,809
31-05-2022,Uttara Kannada,71173,70363,809
01-06-2022,Uttara Kannada,71173,70363,809
02-06-2022,Uttara Kannada,71173,70363,809
03-06-2022,Uttara Kannada,71173,70363,809
04-06-2022,Uttara Kannada,71173,70363,809
05-06-2022,Uttara Kannada,71173,70363,809
06-06-2022,Uttara Kannada,71174,70363,809
07-06-2022,Uttara Kannada,71175,70363,809
08-06-2022,Uttara Kannada,71175,70364,809
09-06-2022,Uttara Kannada,71175,70364,809
10-06-2022,Uttara Kannada,71175,70364,809
11-06-2022,Uttara Kannada,71176,70364,809
12-06-2022,Uttara Kannada,71182,70364,809
13-06-2022,Uttara Kannada,71183,70366,809
14-06-2022,Uttara Kannada,71184,70366,809
15-06-2022,Uttara Kannada,71185,70367,809
16-06-2022,Uttara Kannada,71186,70370,809
17-06-2022,Uttara Kannada,71189,70372,809
18-06-2022,Uttara Kannada,71189,70374,809
19-06-2022,Uttara Kannada,71193,70374,809
20-06-2022,Uttara Kannada,71196,70376,809
21-06-2022,Uttara Kannada,71196,70377,809
22-06-2022,Uttara Kannada,71204,70381,809
23-06-2022,Uttara Kannada,71205,70384,809
24-06-2022,Uttara Kannada,71205,70386,809
25-06-2022,Uttara Kannada,71207,70387,809
26-06-2022,Uttara Kannada,71207,70387,809
27-06-2022,Uttara Kannada,71210,70394,809
28-06-2022,Uttara Kannada,71210,70394,809
29-06-2022,Uttara Kannada,71218,70398,809
30-06-2022,Uttara Kannada,71219,70398,809
01-07-2022,Uttara Kannada,71219,70399,809
02-07-2022,Uttara Kannada,71225,70404,809
03-07-2022,Uttara Kannada,71227,70405,809
04-07-2022,Uttara Kannada,71227,70409,809
05-07-2022,Uttara Kannada,71230,70411,809
06-07-2022,Uttara Kannada,71231,70412,809
07-07-2022,Uttara Kannada,71234,70413,809
08-07-2022,Uttara Kannada,71240,70413,809
09-07-2022,Uttara Kannada,71241,70419,809
10-07-2022,Uttara Kannada,71243,70419,809
11-07-2022,Uttara Kannada,71243,70422,809
12-07-2022,Uttara Kannada,71245,70428,810
13-07-2022,Uttara Kannada,71245,70429,810
14-07-2022,Uttara Kannada,71248,70432,810
15-07-2022,Uttara Kannada,71253,70434,810
16-07-2022,Uttara Kannada,71253,70434,810
17-07-2022,Uttara Kannada,71264,70434,810
18-07-2022,Uttara Kannada,71266,70436,810
19-07-2022,Uttara Kannada,71269,70440,810
20-07-2022,Uttara Kannada,71279,70444,810
21-07-2022,Uttara Kannada,71286,70452,810
22-07-2022,Uttara Kannada,71290,70457,810
23-07-2022,Uttara Kannada,71301,70458,810
24-07-2022,Uttara Kannada,71317,70458,810
25-07-2022,Uttara Kannada,71320,70472,810
26-07-2022,Uttara Kannada,71327,70476,810
27-07-2022,Uttara Kannada,71339,70482,810
28-07-2022,Uttara Kannada,71344,70491,810
29-07-2022,Uttara Kannada,71350,70508,810
30-07-2022,Uttara Kannada,71367,70516,810
31-07-2022,Uttara Kannada,71393,70517,810
01-08-2022,Uttara Kannada,71401,70531,810
02-08-2022,Uttara Kannada,71415,70536,810
03-08-2022,Uttara Kannada,71424,70539,810
04-08-2022,Uttara Kannada,71439,70559,810
05-08-2022,Uttara Kannada,71440,70583,810
06-08-2022,Uttara Kannada,71474,70599,810
07-08-2022,Uttara Kannada,71490,70602,810
08-08-2022,Uttara Kannada,71499,70620,810
09-08-2022,Uttara Kannada,71508,70627,811
10-08-2022,Uttara Kannada,71530,70656,812
11-08-2022,Uttara Kannada,71537,70667,812
12-08-2022,Uttara Kannada,71549,70683,813
13-08-2022,Uttara Kannada,71570,70695,813
14-08-2022,Uttara Kannada,71591,70695,813
15-08-2022,Uttara Kannada,71594,70699,813
16-08-2022,Uttara Kannada,71600,70730,813
17-08-2022,Uttara Kannada,71613,70744,813
18-08-2022,Uttara Kannada,71622,70760,813
19-08-2022,Uttara Kannada,71639,70770,813
20-08-2022,Uttara Kannada,71648,70787,813
21-08-2022,Uttara Kannada,71668,70792,813
22-08-2022,Uttara Kannada,71678,70802,814
23-08-2022,Uttara Kannada,71683,70811,814
24-08-2022,Uttara Kannada,71697,70823,814
25-08-2022,Uttara Kannada,71714,70849,814
26-08-2022,Uttara Kannada,71724,70864,814
27-08-2022,Uttara Kannada,71738,70868,814
28-08-2022,Uttara Kannada,71751,70869,815
29-08-2022,Uttara Kannada,71754,70889,815
30-08-2022,Uttara Kannada,71764,70905,815
31-08-2022,Uttara Kannada,71773,70910,815
01-09-2022,Uttara Kannada,71773,70929,815
02-09-2022,Uttara Kannada,71784,70937,815
03-09-2022,Uttara Kannada,71794,70942,815
04-09-2022,Uttara Kannada,71804,70944,815
05-09-2022,Uttara Kannada,71810,70961,815
06-09-2022,Uttara Kannada,71817,70966,815
07-09-2022,Uttara Kannada,71829,70975,815
08-09-2022,Uttara Kannada,71836,70988,815
09-09-2022,Uttara Kannada,71846,70993,815
10-09-2022,Uttara Kannada,71861,70996,815
11-09-2022,Uttara Kannada,71868,71001,815
12-09-2022,Uttara Kannada,71869,71020,815
13-09-2022,Uttara Kannada,71880,71031,815
14-09-2022,Uttara Kannada,71887,71046,815
15-09-2022,Uttara Kannada,71895,71052,815
16-09-2022,Uttara Kannada,71903,71055,816
17-09-2022,Uttara Kannada,71914,71064,816
18-09-2022,Uttara Kannada,71919,71067,816
19-09-2022,Uttara Kannada,71920,71082,816
20-09-2022,Uttara Kannada,71924,71088,816
21-09-2022,Uttara Kannada,71933,71096,816
22-09-2022,Uttara Kannada,71934,71097,816
23-09-2022,Uttara Kannada,71940,71104,816
24-09-2022,Uttara Kannada,71948,71110,816
25-09-2022,Uttara Kannada,71950,71111,816
26-09-2022,Uttara Kannada,71951,71117,816
27-09-2022,Uttara Kannada,71951,71121,816
28-09-2022,Uttara Kannada,71953,71131,816
29-09-2022,Uttara Kannada,71956,71131,817
30-09-2022,Uttara Kannada,71962,71133,817
01-10-2022,Uttara Kannada,71962,71133,817
02-10-2022,Uttara Kannada,71963,71134,817
03-10-2022,Uttara Kannada,71963,71138,817
04-10-2022,Uttara Kannada,71964,71140,817
05-10-2022,Uttara Kannada,71967,71141,817
06-10-2022,Uttara Kannada,71967,71145,817
07-10-2022,Uttara Kannada,71968,71146,817
08-10-2022,Uttara Kannada,71968,71146,817
09-10-2022,Uttara Kannada,71972,71146,817
10-10-2022,Uttara Kannada,71972,71148,818
11-10-2022,Uttara Kannada,71972,71149,818
12-10-2022,Uttara Kannada,71976,71149,818
13-10-2022,Uttara Kannada,71976,71149,818
14-10-2022,Uttara Kannada,71976,71153,818
15-10-2022,Uttara Kannada,71977,71154,818
16-10-2022,Uttara Kannada,71980,71157,818
17-10-2022,Uttara Kannada,71981,71159,818
18-10-2022,Uttara Kannada,71981,71159,818
19-10-2022,Uttara Kannada,71984,71160,818
20-10-2022,Uttara Kannada,71985,71161,818
21-10-2022,Uttara Kannada,71986,71163,818
22-10-2022,Uttara Kannada,71987,71163,818
23-10-2022,Uttara Kannada,71989,71163,818
24-10-2022,Uttara Kannada,71989,71163,818
25-10-2022,Uttara Kannada,71989,71167,818
26-10-2022,Uttara Kannada,71989,71168,818
27-10-2022,Uttara Kannada,71989,71171,818
28-10-2022,Uttara Kannada,71990,71171,818
01-11-2022,Uttara Kannada,71995,71172,818
02-11-2022,Uttara Kannada,71995,71173,818
03-11-2022,Uttara Kannada,71995,71175,818
04-11-2022,Uttara Kannada,71997,71175,818
05-11-2022,Uttara Kannada,71997,71175,818
06-11-2022,Uttara Kannada,72001,71177,818
07-11-2022,Uttara Kannada,72001,71177,818
08-11-2022,Uttara Kannada,72003,71182,818
