DISTRICTCODE,Date,TINF,TREC,TDEC,,,,
573,15/12/2020,3433,3028,,,,,
574,15/12/2020,8706,8426,,,,,
575,15/12/2020,1944,1750,,,,,
576,15/12/2020,3408,3259,,,,,
577,15/12/2020,3156,2902,,,,,
578,15/12/2020,10495,9905,,,,,
730,15/12/2020,337,298,,,,,
546,16/12/2020,15937,15483,,,,,
547,16/12/2020,20849,20527,,,,,
548,16/12/2020,18876,18588,,,,,
549,16/12/2020,4804,4616,,,,,
550,16/12/2020,1893,1690,,,,,
551,16/12/2020,8696,8346,,,,,
552,16/12/2020,2168,1986,,,,,
553,16/12/2020,2572,2249,,,,,
554,16/12/2020,8955,8585,,,,,
555,16/12/2020,4167,4039,,,,,
556,16/12/2020,3404,3124,,,,,
557,16/12/2020,2326,2189,,,,,
558,16/12/2020,3645,3466,,,,,
559,16/12/2020,4196,3755,,,,,
560,16/12/2020,6392,6145,,,,,
561,16/12/2020,2886,2758,,,,,
562,16/12/2020,4413,4309,,,,,
563,16/12/2020,5376,5141,,,,,
564,16/12/2020,42527,40205,,,,,
565,16/12/2020,54751,48384,,,,,
566,16/12/2020,2001,1788,,,,,
567,16/12/2020,3219,3068,,,,,
568,16/12/2020,1450,1332,,,,,
569,16/12/2020,17307,16691,,,,,
570,16/12/2020,9022,8634,,,,,
571,16/12/2020,10218,9819,,,,,
572,16/12/2020,1120,1037,,,,,
573,16/12/2020,3459,3052,,,,,
574,16/12/2020,8731,8445,,,,,
575,16/12/2020,1965,1768,,,,,
576,16/12/2020,3423,3276,,,,,
577,16/12/2020,3186,2931,,,,,
578,16/12/2020,10560,10019,,,,,
730,16/12/2020,337,298,,,,,
546,17/12/2020,15982,15561,,,,,
547,17/12/2020,20895,20547,,,,,
548,17/12/2020,18894,18606,,,,,
549,17/12/2020,4814,4639,,,,,
550,17/12/2020,1912,1912,,,,,
551,17/12/2020,8731,8367,,,,,
552,17/12/2020,2205,1988,,,,,
553,17/12/2020,2590,2266,,,,,
554,17/12/2020,9016,8615,,,,,
555,17/12/2020,4182,4049,,,,,
556,17/12/2020,3424,3139,,,,,
557,17/12/2020,2331,2197,,,,,
558,17/12/2020,3649,3539,,,,,
559,17/12/2020,4221,3791,,,,,
560,17/12/2020,6400,6184,,,,,
561,17/12/2020,2895,2779,,,,,
562,17/12/2020,4426,4325,,,,,
563,17/12/2020,5406,5153,,,,,
564,17/12/2020,42628,40705,,,,,
565,17/12/2020,55006,49182,,,,,
566,17/12/2020,2008,1797,,,,,
567,17/12/2020,3223,3078,,,,,
568,17/12/2020,1466,1341,,,,,
569,17/12/2020,17399,16704,,,,,
570,17/12/2020,9047,8652,,,,,
571,17/12/2020,10253,9839,,,,,
572,17/12/2020,1123,1039,,,,,
573,17/12/2020,3484,3068,,,,,
574,17/12/2020,8757,8454,,,,,
575,17/12/2020,1986,1779,,,,,
576,17/12/2020,3447,3286,,,,,
577,17/12/2020,3201,2943,,,,,
578,17/12/2020,10615,10109,,,,,
730,17/12/2020,337,298,,,,,
546,18/12/2020,16023,15584,,,,,
547,18/12/2020,20920,20617,,,,,
548,18/12/2020,18900,18619,,,,,
549,18/12/2020,4827,4647,,,,,
550,18/12/2020,1923,1715,,,,,
551,18/12/2020,8743,8410,,,,,
552,18/12/2020,2218,2000,,,,,
553,18/12/2020,2609,2294,,,,,
554,18/12/2020,9070,8657,,,,,
555,18/12/2020,4204,4051,,,,,
556,18/12/2020,3450,3176,,,,,
557,18/12/2020,2333,2201,,,,,
558,18/12/2020,3661,3542,,,,,
559,18/12/2020,4262,3811,,,,,
560,18/12/2020,6406,6203,,,,,
561,18/12/2020,2897,2802,,,,,
562,18/12/2020,4433,4334,,,,,
563,18/12/2020,5417,5171,,,,,
564,18/12/2020,42729,40926,,,,,
565,18/12/2020,55271,49980,,,,,
566,18/12/2020,2023,1827,,,,,
567,18/12/2020,3236,3082,,,,,
568,18/12/2020,1466,1351,,,,,
569,18/12/2020,17493,16714,,,,,
570,18/12/2020,9078,8684,,,,,
571,18/12/2020,10344,9856,,,,,
572,18/12/2020,1124,1040,,,,,
573,18/12/2020,3508,3081,,,,,
574,18/12/2020,8770,8459,,,,,
575,18/12/2020,2001,1796,,,,,
576,18/12/2020,3462,3292,,,,,
577,18/12/2020,3206,2993,,,,,
578,18/12/2020,10685,10159,,,,,
730,18/12/2020,337,298,,,,,
546,19/12/2020,16058,15614,,,,,
547,19/12/2020,20956,20662,,,,,
548,19/12/2020,18910,18648,,,,,
549,19/12/2020,4833,4651,,,,,
550,19/12/2020,1933,1732,,,,,
551,19/12/2020,8778,8460,,,,,
552,19/12/2020,2246,2005,,,,,
553,19/12/2020,2640,2331,,,,,
554,19/12/2020,9119,8685,,,,,
555,19/12/2020,4208,4061,,,,,
556,19/12/2020,3472,3179,,,,,
557,19/12/2020,2340,2207,,,,,
558,19/12/2020,3666,3545,,,,,
559,19/12/2020,4296,3831,,,,,
560,19/12/2020,6410,6208,,,,,
561,19/12/2020,2900,2804,,,,,
562,19/12/2020,4443,4336,,,,,
563,19/12/2020,5420,5173,,,,,
564,19/12/2020,42831,41113,,,,,
565,19/12/2020,55476,50445,,,,,
566,19/12/2020,2039,1841,,,,,
567,19/12/2020,3255,3089,,,,,
568,19/12/2020,1468,1353,,,,,
569,19/12/2020,17582,16766,,,,,
570,19/12/2020,9108,8714,,,,,
571,19/12/2020,10382,9897,,,,,
572,19/12/2020,1130,1040,,,,,
573,19/12/2020,3537,3111,,,,,
574,19/12/2020,8779,8468,,,,,
575,19/12/2020,2019,1804,,,,,
576,19/12/2020,3480,3296,,,,,
577,19/12/2020,3218,3007,,,,,
578,19/12/2020,10749,10257,,,,,
730,19/12/2020,337,298,,,,,
546,20/12/2020,16098,15664,,,,,
547,20/12/2020,20996,20701,,,,,
548,20/12/2020,18923,18667,,,,,
549,20/12/2020,4850,4664,,,,,
550,20/12/2020,1951,1737,,,,,
551,20/12/2020,8799,8494,,,,,
552,20/12/2020,2262,2016,,,,,
553,20/12/2020,2679,2358,,,,,
554,20/12/2020,9167,8735,,,,,
555,20/12/2020,4221,4070,,,,,
556,20/12/2020,3483,3207,,,,,
557,20/12/2020,2345,2211,,,,,
558,20/12/2020,3674,3547,,,,,
559,20/12/2020,4330,3843,,,,,
560,20/12/2020,6410,6224,,,,,
561,20/12/2020,2902,2804,,,,,
562,20/12/2020,4450,4338,,,,,
563,20/12/2020,5421,5190,,,,,
564,20/12/2020,42941,41318,,,,,
565,20/12/2020,55675,50846,,,,,
566,20/12/2020,2051,1860,,,,,
567,20/12/2020,3265,3106,,,,,
568,20/12/2020,1474,1369,,,,,
569,20/12/2020,17664,16827,,,,,
570,20/12/2020,9146,8763,,,,,
571,20/12/2020,10417,9942,,,,,
572,20/12/2020,1134,1043,,,,,
573,20/12/2020,3560,3136,,,,,
574,20/12/2020,8798,8509,,,,,
575,20/12/2020,2024,1809,,,,,
576,20/12/2020,3494,3320,,,,,
577,20/12/2020,3251,3009,,,,,
578,20/12/2020,10804,10332,,,,,
730,20/12/2020,337,298,,,,,
546,21/12/2020,16120,15687,,,,,
547,21/12/2020,21055,20740,,,,,
548,21/12/2020,18932,18686,,,,,
549,21/12/2020,4865,4676,,,,,
550,21/12/2020,1977,1742,,,,,
551,21/12/2020,8833,8555,,,,,
552,21/12/2020,2272,2027,,,,,
553,21/12/2020,2713,2385,,,,,
554,21/12/2020,9224,8814,,,,,
555,21/12/2020,4231,4084,,,,,
556,21/12/2020,3519,3235,,,,,
557,21/12/2020,2350,2224,,,,,
558,21/12/2020,3674,3559,,,,,
559,21/12/2020,4382,3843,,,,,
560,21/12/2020,6413,6342,,,,,
561,21/12/2020,2907,2804,,,,,
562,21/12/2020,4456,4371,,,,,
563,21/12/2020,5425,5207,,,,,
564,21/12/2020,43005,41343,,,,,
565,21/12/2020,55855,51369,,,,,
566,21/12/2020,2057,1879,,,,,
567,21/12/2020,3273,3123,,,,,
568,21/12/2020,1475,1385,,,,,
569,21/12/2020,17740,16867,,,,,
570,21/12/2020,9180,8824,,,,,
571,21/12/2020,10462,9987,,,,,
572,21/12/2020,1140,1046,,,,,
573,21/12/2020,3589,3161,,,,,
574,21/12/2020,8809,8518,,,,,
575,21/12/2020,2031,1814,,,,,
576,21/12/2020,3513,3344,,,,,
577,21/12/2020,3252,3011,,,,,
578,21/12/2020,10843,10372,,,,,
730,21/12/2020,337,298,,,,,
546,22/12/2020,16180,15727,,,,,
547,22/12/2020,21076,20753,,,,,
548,22/12/2020,18942,18689,,,,,
549,22/12/2020,4868,4684,,,,,
550,22/12/2020,1999,1747,,,,,
551,22/12/2020,8853,8568,,,,,
552,22/12/2020,2277,2043,,,,,
553,22/12/2020,2732,2422,,,,,
554,22/12/2020,9243,8886,,,,,
555,22/12/2020,4239,4094,,,,,
556,22/12/2020,3527,3264,,,,,
557,22/12/2020,2359,2227,,,,,
558,22/12/2020,3683,3567,,,,,
559,22/12/2020,4414,3897,,,,,
560,22/12/2020,6434,6384,,,,,
561,22/12/2020,2907,2809,,,,,
562,22/12/2020,4459,4381,,,,,
563,22/12/2020,5435,5227,,,,,
564,22/12/2020,43061,41372,,,,,
565,22/12/2020,56018,51634,,,,,
566,22/12/2020,2069,1894,,,,,
567,22/12/2020,3282,3139,,,,,
568,22/12/2020,1476,1404,,,,,
569,22/12/2020,17831,16996,,,,,
570,22/12/2020,9208,8873,,,,,
571,22/12/2020,10483,10049,,,,,
572,22/12/2020,1149,1051,,,,,
573,22/12/2020,3625,3199,,,,,
574,22/12/2020,8815,8556,,,,,
575,22/12/2020,2033,1826,,,,,
576,22/12/2020,3519,3354,,,,,
577,22/12/2020,3273,3031,,,,,
578,22/12/2020,10910,10436,,,,,
730,22/12/2020,337,298,,,,,
546,23/12/2020,16225,15759,,,,,
547,23/12/2020,21107,20787,,,,,
548,23/12/2020,18946,18690,,,,,
549,23/12/2020,4890,4693,,,,,
550,23/12/2020,2010,1751,,,,,
551,23/12/2020,8871,8580,,,,,
552,23/12/2020,2289,2056,,,,,
553,23/12/2020,2748,2458,,,,,
554,23/12/2020,9285,8909,,,,,
555,23/12/2020,4252,4095,,,,,
556,23/12/2020,3555,3298,,,,,
557,23/12/2020,2365,2231,,,,,
558,23/12/2020,3694,3569,,,,,
559,23/12/2020,4463,3947,,,,,
560,23/12/2020,6466,6384,,,,,
561,23/12/2020,2914,2810,,,,,
562,23/12/2020,4464,4381,,,,,
563,23/12/2020,5447,5243,,,,,
564,23/12/2020,43139,41442,,,,,
565,23/12/2020,56186,51784,,,,,
566,23/12/2020,2090,1906,,,,,
567,23/12/2020,3303,3148,,,,,
568,23/12/2020,1481,1404,,,,,
569,23/12/2020,17935,17166,,,,,
570,23/12/2020,9242,8903,,,,,
571,23/12/2020,10514,10080,,,,,
572,23/12/2020,1149,1052,,,,,
573,23/12/2020,3665,3274,,,,,
574,23/12/2020,8835,8563,,,,,
575,23/12/2020,2039,1829,,,,,
576,23/12/2020,3529,3368,,,,,
577,23/12/2020,3312,3044,,,,,
578,23/12/2020,10961,10516,,,,,
730,23/12/2020,337,298,,,,,
546,24/12/2020,16290,15779,,,,,
547,24/12/2020,21154,20826,,,,,
548,24/12/2020,18954,18692,,,,,
549,24/12/2020,4898,4697,,,,,
550,24/12/2020,2029,1766,,,,,
551,24/12/2020,8890,8596,,,,,
552,24/12/2020,2322,2069,,,,,
553,24/12/2020,2763,2487,,,,,
554,24/12/2020,9326,8938,,,,,
555,24/12/2020,4268,4099,,,,,
556,24/12/2020,3574,3311,,,,,
557,24/12/2020,2369,2237,,,,,
558,24/12/2020,3706,3588,,,,,
559,24/12/2020,4500,3980,,,,,
560,24/12/2020,6496,6384,,,,,
561,24/12/2020,2920,2812,,,,,
562,24/12/2020,4469,4381,,,,,
563,24/12/2020,5451,5255,,,,,
564,24/12/2020,43239,41534,,,,,
565,24/12/2020,56361,51986,,,,,
566,24/12/2020,2104,1909,,,,,
567,24/12/2020,3313,3162,,,,,
568,24/12/2020,1484,1409,,,,,
569,24/12/2020,18048,17306,,,,,
570,24/12/2020,9271,8964,,,,,
571,24/12/2020,10529,10111,,,,,
572,24/12/2020,1164,1057,,,,,
573,24/12/2020,3700,3306,,,,,
574,24/12/2020,8850,8579,,,,,
575,24/12/2020,2046,1838,,,,,
576,24/12/2020,3541,3381,,,,,
577,24/12/2020,3335,3070,,,,,
578,24/12/2020,11008,10581,,,,,
730,24/12/2020,337,298,,,,,
546,25/12/2020,16330,15830,,,,,
547,25/12/2020,21227,20865,,,,,
548,25/12/2020,18962,18694,,,,,
549,25/12/2020,4909,4726,,,,,
550,25/12/2020,2056,1785,,,,,
551,25/12/2020,8911,8614,,,,,
552,25/12/2020,2342,2087,,,,,
553,25/12/2020,2777,2522,,,,,
554,25/12/2020,9372,9008,,,,,
555,25/12/2020,4278,4107,,,,,
556,25/12/2020,3617,3329,,,,,
557,25/12/2020,2380,2243,,,,,
558,25/12/2020,3713,3592,,,,,
559,25/12/2020,4521,4031,,,,,
560,25/12/2020,6506,6300,,,,,
561,25/12/2020,2926,2813,,,,,
562,25/12/2020,4470,4381,,,,,
563,25/12/2020,5465,5295,,,,,
564,25/12/2020,43322,41632,,,,,
565,25/12/2020,56529,52175,,,,,
566,25/12/2020,2124,1912,,,,,
567,25/12/2020,3321,3165,,,,,
568,25/12/2020,1489,1409,,,,,
569,25/12/2020,18146,17405,,,,,
570,25/12/2020,9317,9025,,,,,
571,25/12/2020,10604,10142,,,,,
572,25/12/2020,1164,1059,,,,,
573,25/12/2020,3735,3338,,,,,
574,25/12/2020,8872,8595,,,,,
575,25/12/2020,2051,1856,,,,,
576,25/12/2020,3553,3394,,,,,
577,25/12/2020,3355,3102,,,,,
578,25/12/2020,11051,10646,,,,,
730,25/12/2020,337,298,,,,,
546,26/12/2020,16351,15863,,,,,
547,26/12/2020,21250,20903,,,,,
548,26/12/2020,18970,18696,,,,,
549,26/12/2020,4914,4728,,,,,
550,26/12/2020,2069,1796,,,,,
551,26/12/2020,8923,8623,,,,,
552,26/12/2020,2365,2091,,,,,
553,26/12/2020,2788,2538,,,,,
554,26/12/2020,9429,9040,,,,,
555,26/12/2020,4285,4111,,,,,
556,26/12/2020,3636,3337,,,,,
557,26/12/2020,2384,2243,,,,,
558,26/12/2020,3713,3602,,,,,
559,26/12/2020,4526,4068,,,,,
560,26/12/2020,6523,6305,,,,,
561,26/12/2020,2927,2814,,,,,
562,26/12/2020,4482,4383,,,,,
563,26/12/2020,5492,5301,,,,,
564,26/12/2020,43407,41762,,,,,
565,26/12/2020,56668,52532,,,,,
566,26/12/2020,2136,1916,,,,,
567,26/12/2020,3340,3169,,,,,
568,26/12/2020,1494,1419,,,,,
569,26/12/2020,18224,17502,,,,,
570,26/12/2020,9356,9048,,,,,
571,26/12/2020,10618,10180,,,,,
572,26/12/2020,1164,1064,,,,,
573,26/12/2020,3777,3359,,,,,
574,26/12/2020,8889,8600,,,,,
575,26/12/2020,2057,1864,,,,,
576,26/12/2020,3562,3398,,,,,
577,26/12/2020,3361,3106,,,,,
578,26/12/2020,11100,10706,,,,,
730,26/12/2020,337,298,,,,,
546,27/12/2020,16397,15875,,,,,
547,27/12/2020,21333,20913,,,,,
548,27/12/2020,18973,18718,,,,,
549,27/12/2020,4923,4731,,,,,
550,27/12/2020,2092,1803,,,,,
551,27/12/2020,8937,8657,,,,,
552,27/12/2020,2403,2106,,,,,
553,27/12/2020,2808,2557,,,,,
554,27/12/2020,9460,9107,,,,,
555,27/12/2020,4295,4137,,,,,
556,27/12/2020,3639,3354,,,,,
557,27/12/2020,2390,2244,,,,,
558,27/12/2020,3717,3607,,,,,
559,27/12/2020,4588,4133,,,,,
560,27/12/2020,6535,6306,,,,,
561,27/12/2020,2927,2826,,,,,
562,27/12/2020,4483,4409,,,,,
563,27/12/2020,5502,5303,,,,,
564,27/12/2020,43473,41985,,,,,
565,27/12/2020,56798,52835,,,,,
566,27/12/2020,2141,1937,,,,,
567,27/12/2020,3350,3176,,,,,
568,27/12/2020,1497,1421,,,,,
569,27/12/2020,18300,17598,,,,,
570,27/12/2020,9404,9058,,,,,
571,27/12/2020,10635,10190,,,,,
572,27/12/2020,1171,1064,,,,,
573,27/12/2020,3788,3385,,,,,
574,27/12/2020,8895,8608,,,,,
575,27/12/2020,2061,1885,,,,,
576,27/12/2020,3576,3413,,,,,
577,27/12/2020,3365,3176,,,,,
578,27/12/2020,11167,10718,,,,,
730,27/12/2020,337,298,,,,,
546,28/12/2020,16425,15907,,,,,
547,28/12/2020,21385,20935,,,,,
548,28/12/2020,18980,18720,,,,,
549,28/12/2020,4928,4741,,,,,
550,28/12/2020,2106,1880,,,,,
551,28/12/2020,8964,8707,,,,,
552,28/12/2020,2421,2143,,,,,
553,28/12/2020,2821,2560,,,,,
554,28/12/2020,9521,9168,,,,,
555,28/12/2020,2392,4152,,,,,
556,28/12/2020,3666,3356,,,,,
557,28/12/2020,2392,2249,,,,,
558,28/12/2020,3717,3611,,,,,
559,28/12/2020,4618,4158,,,,,
560,28/12/2020,6540,6308,,,,,
561,28/12/2020,2929,2828,,,,,
562,28/12/2020,4495,4409,,,,,
563,28/12/2020,5531,5305,,,,,
564,28/12/2020,43573,42187,,,,,
565,28/12/2020,56874,53347,,,,,
566,28/12/2020,2150,1944,,,,,
567,28/12/2020,3366,3180,,,,,
568,28/12/2020,1502,1422,,,,,
569,28/12/2020,18357,17630,,,,,
570,28/12/2020,9444,9061,,,,,
571,28/12/2020,10676,10193,,,,,
572,28/12/2020,1188,1067,,,,,
573,28/12/2020,3822,3387,,,,,
574,28/12/2020,8906,8610,,,,,
575,28/12/2020,2067,1935,,,,,
576,28/12/2020,3580,3415,,,,,
577,28/12/2020,3370,3198,,,,,
578,28/12/2020,11206,10728,,,,,
730,28/12/2020,337,298,,,,,
546,29/12/2020,16460,15919,,,,,
547,29/12/2020,21400,20949,,,,,
548,29/12/2020,18984,18736,,,,,
549,29/12/2020,4937,4754,,,,,
550,29/12/2020,2115,1890,,,,,
551,29/12/2020,8965,8719,,,,,
552,29/12/2020,2464,2164,,,,,
553,29/12/2020,2846,2579,,,,,
554,29/12/2020,9559,9178,,,,,
555,29/12/2020,4308,4162,,,,,
556,29/12/2020,3698,3382,,,,,
557,29/12/2020,2394,2251,,,,,
558,29/12/2020,3726,3623,,,,,
559,29/12/2020,4619,4177,,,,,
560,29/12/2020,6549,6328,,,,,
561,29/12/2020,2929,2830,,,,,
562,29/12/2020,4499,4409,,,,,
563,29/12/2020,5531,5345,,,,,
564,29/12/2020,43625,42288,,,,,
565,29/12/2020,56982,53812,,,,,
566,29/12/2020,2162,1959,,,,,
567,29/12/2020,3370,3226,,,,,
568,29/12/2020,1502,1432,,,,,
569,29/12/2020,18416,17724,,,,,
570,29/12/2020,9489,9092,,,,,
571,29/12/2020,10690,10205,,,,,
572,29/12/2020,1190,1079,,,,,
573,29/12/2020,3846,3411,,,,,
574,29/12/2020,8911,8623,,,,,
575,29/12/2020,2071,1950,,,,,
576,29/12/2020,3583,3430,,,,,
577,29/12/2020,3375,3203,,,,,
578,29/12/2020,11252,10761,,,,,
730,29/12/2020,337,298,,,,,
546,30/12/2020,16492,15923,,,,,
547,30/12/2020,21412,20965,,,,,
548,30/12/2020,18988,18746,,,,,
549,30/12/2020,4941,4960,,,,,
550,30/12/2020,2120,2192,,,,,
551,30/12/2020,8971,8754,,,,,
552,30/12/2020,2473,2192,,,,,
553,30/12/2020,2866,2610,,,,,
554,30/12/2020,9603,9188,,,,,
555,30/12/2020,4330,4166,,,,,
556,30/12/2020,3721,3404,,,,,
557,30/12/2020,2396,2258,,,,,
558,30/12/2020,3728,3628,,,,,
559,30/12/2020,4644,4244,,,,,
560,30/12/2020,6578,6342,,,,,
561,30/12/2020,2935,2833,,,,,
562,30/12/2020,4505,4419,,,,,
563,30/12/2020,5545,5348,,,,,
564,30/12/2020,43726,42541,,,,,
565,30/12/2020,57118,54222,,,,,
566,30/12/2020,2169,1975,,,,,
567,30/12/2020,3373,3245,,,,,
568,30/12/2020,1505,1444,,,,,
569,30/12/2020,18469,17736,,,,,
570,30/12/2020,9527,9122,,,,,
571,30/12/2020,10723,10215,,,,,
572,30/12/2020,1198,1085,,,,,
573,30/12/2020,3872,3466,,,,,
574,30/12/2020,8927,8630,,,,,
575,30/12/2020,2084,1960,,,,,
576,30/12/2020,3604,3438,,,,,
577,30/12/2020,3383,3215,,,,,
578,30/12/2020,11291,10791,,,,,
730,30/12/2020,337,298,,,,,
546,31/12/2020,16525,15935,,,,,
547,31/12/2020,21442,20978,,,,,
548,31/12/2020,18995,18759,,,,,
549,31/12/2020,4944,4777,,,,,
550,31/12/2020,2138,1918,,,,,
551,31/12/2020,8979,8775,,,,,
552,31/12/2020,2481,2208,,,,,
553,31/12/2020,2876,2649,,,,,
554,31/12/2020,9642,921,,,,,
555,31/12/2020,4332,4176,,,,,
556,31/12/2020,3725,3415,,,,,
557,31/12/2020,2396,2263,,,,,
558,31/12/2020,3732,3636,,,,,
559,31/12/2020,4661,4245,,,,,
560,31/12/2020,6585,6346,,,,,
561,31/12/2020,2935,2835,,,,,
562,31/12/2020,4513,4426,,,,,
563,31/12/2020,5570,5349,,,,,
564,31/12/2020,43835,42651,,,,,
565,31/12/2020,57247,54632,,,,,
566,31/12/2020,2172,1987,,,,,
567,31/12/2020,3381,3255,,,,,
568,31/12/2020,1507,1450,,,,,
569,31/12/2020,18533,17748,,,,,
570,31/12/2020,9573,9145,,,,,
571,31/12/2020,10735,10227,,,,,
572,31/12/2020,1202,1089,,,,,
573,31/12/2020,3890,3489,,,,,
574,31/12/2020,8936,8636,,,,,
575,31/12/2020,2087,1965,,,,,
576,31/12/2020,3617,3452,,,,,
577,31/12/2020,3392,3248,,,,,
578,31/12/2020,11328,10814,,,,,
730,31/12/2020,337,298,,,,,
546,02/01/2021,16568,15977,,,,,
547,02/01/2021,21454,21013,,,,,
548,02/01/2021,19001,18783,,,,,
549,02/01/2021,4954,4793,,,,,
550,02/01/2021,2158,1970,,,,,
551,02/01/2021,8989,8825,,,,,
552,02/01/2021,2506,2228,,,,,
553,02/01/2021,2909,2694,,,,,
554,02/01/2021,9718,9286,,,,,
555,02/01/2021,4362,4194,,,,,
556,02/01/2021,3740,3476,,,,,
557,02/01/2021,2401,2273,,,,,
558,02/01/2021,3738,3636,,,,,
559,02/01/2021,4711,4327,,,,,
560,02/01/2021,6598,6354,,,,,
561,02/01/2021,2935,2845,,,,,
562,02/01/2021,4523,4438,,,,,
563,02/01/2021,5577,5368,,,,,
564,02/01/2021,43964,42815,,,,,
565,02/01/2021,57420,55180,,,,,
566,02/01/2021,2182,1999,,,,,
567,02/01/2021,3404,3271,,,,,
568,02/01/2021,1511,1456,,,,,
569,02/01/2021,18660,17874,,,,,
570,02/01/2021,9638,9213,,,,,
571,02/01/2021,10767,10295,,,,,
572,02/01/2021,1208,1098,,,,,
573,02/01/2021,3924,3547,,,,,
574,02/01/2021,8953,8654,,,,,
575,02/01/2021,2095,1979,,,,,
576,02/01/2021,3642,3477,,,,,
577,02/01/2021,3402,3308,,,,,
578,02/01/2021,11370,10875,,,,,
730,02/01/2021,337,298,,,,,
546,03/01/2021,16600,15995,,,,,
547,03/01/2021,21464,21029,,,,,
548,03/01/2021,19004,18787,,,,,
549,03/01/2021,4958,4808,,,,,
550,03/01/2021,2167,1981,,,,,
551,03/01/2021,8994,8830,,,,,
552,03/01/2021,2514,2240,,,,,
553,03/01/2021,2925,2710,,,,,
554,03/01/2021,9751,9311,,,,,
555,03/01/2021,4368,4199,,,,,
556,03/01/2021,3755,3496,,,,,
557,03/01/2021,2405,2279,,,,,
558,03/01/2021,3738,3641,,,,,
559,03/01/2021,4731,4376,,,,,
560,03/01/2021,6600,6366,,,,,
561,03/01/2021,2740,2852,,,,,
562,03/01/2021,4528,4443,,,,,
563,03/01/2021,5583,5380,,,,,
564,03/01/2021,44000,42905,,,,,
565,03/01/2021,57501,55405,,,,,
566,03/01/2021,2187,2020,,,,,
567,03/01/2021,3431,3286,,,,,
568,03/01/2021,1516,1461,,,,,
569,03/01/2021,18706,17904,,,,,
570,03/01/2021,9672,9247,,,,,
571,03/01/2021,10779,10313,,,,,
572,03/01/2021,1212,1098,,,,,
573,03/01/2021,3938,3577,,,,,
574,03/01/2021,8969,8674,,,,,
575,03/01/2021,2096,1985,,,,,
576,03/01/2021,3659,3487,,,,,
577,03/01/2021,3406,3311,,,,,
578,03/01/2021,11387,10926,,,,,
730,03/01/2021,337,298,,,,,
546,04/01/2021,16612,16011,,,,,
547,04/01/2021,21481,21047,,,,,
548,04/01/2021,19007,18790,,,,,
549,04/01/2021,4965,4810,,,,,
550,04/01/2021,2171,2000,,,,,
551,04/01/2021,8995,8849,,,,,
552,04/01/2021,2517,2260,,,,,
553,04/01/2021,2943,2725,,,,,
554,04/01/2021,9781,9334,,,,,
555,04/01/2021,4369,4215,,,,,
556,04/01/2021,3772,3515,,,,,
557,04/01/2021,2405,2283,,,,,
558,04/01/2021,3738,3661,,,,,
559,04/01/2021,4740,4413,,,,,
560,04/01/2021,6616,6396,,,,,
561,04/01/2021,2943,2858,,,,,
562,04/01/2021,4535,4443,,,,,
563,04/01/2021,5588,5384,,,,,
564,04/01/2021,44069,42975,,,,,
565,04/01/2021,57572,55580,,,,,
566,04/01/2021,2194,2034,,,,,
567,04/01/2021,3442,3296,,,,,
568,04/01/2021,1516,1464,,,,,
569,04/01/2021,18727,17927,,,,,
570,04/01/2021,9704,9276,,,,,
571,04/01/2021,10815,10328,,,,,
572,04/01/2021,1213,1113,,,,,
573,04/01/2021,3952,3612,,,,,
574,04/01/2021,8975,8684,,,,,
575,04/01/2021,2100,1988,,,,,
576,04/01/2021,3672,3499,,,,,
577,04/01/2021,3412,3334,,,,,
578,04/01/2021,11400,10973,,,,,
730,04/01/2021,337,298,,,,,
546,05/01/2021,16632,16032,,,,,
547,05/01/2021,21493,21097,,,,,
548,05/01/2021,19012,18793,,,,,
549,05/01/2021,4969,4815,,,,,
550,05/01/2021,2177,2010,,,,,
551,05/01/2021,8995,8861,,,,,
552,05/01/2021,2527,2280,,,,,
553,05/01/2021,2945,2733,,,,,
554,05/01/2021,9812,9373,,,,,
555,05/01/2021,4370,4222,,,,,
556,05/01/2021,3776,3534,,,,,
557,05/01/2021,2405,2287,,,,,
558,05/01/2021,3741,3676,,,,,
559,05/01/2021,4746,4418,,,,,
560,05/01/2021,6624,6413,,,,,
561,05/01/2021,2944,2859,,,,,
562,05/01/2021,4535,4443,,,,,
563,05/01/2021,5589,5411,,,,,
564,05/01/2021,44101,43068,,,,,
565,05/01/2021,57660,55778,,,,,
566,05/01/2021,2196,2046,,,,,
567,05/01/2021,3448,3315,,,,,
568,05/01/2021,1516,1466,,,,,
569,05/01/2021,18765,17959,,,,,
570,05/01/2021,9730,9301,,,,,
571,05/01/2021,10829,10342,,,,,
572,05/01/2021,1214,1113,,,,,
573,05/01/2021,3975,3647,,,,,
574,05/01/2021,8979,8690,,,,,
575,05/01/2021,2103,1991,,,,,
576,05/01/2021,3676,3508,,,,,
577,05/01/2021,3415,3337,,,,,
578,05/01/2021,11439,11010,,,,,
730,05/01/2021,337,298,,,,,
546,06/01/2021,16656,16078,,,,,
547,06/01/2021,21512,21165,,,,,
548,06/01/2021,19016,18803,,,,,
549,06/01/2021,4971,4815,,,,,
550,06/01/2021,2183,2033,,,,,
551,06/01/2021,8997,8861,,,,,
552,06/01/2021,2530,2306,,,,,
553,06/01/2021,2949,2748,,,,,
554,06/01/2021,9839,9388,,,,,
555,06/01/2021,4373,4232,,,,,
556,06/01/2021,3792,3554,,,,,
557,06/01/2021,2406,2292,,,,,
558,06/01/2021,3746,3680,,,,,
