DISTRICTCODE,Date,TINF,TREC,TDEC,,,,
325,17/03/2021,8673,2215,96,,,,
326,17/03/2021,485,406,67,,,,
298,18/03/2021,9926,4770,102,,,,
299,18/03/2021,10269,5134,151,,,,
300,18/03/2021,3843,1058,18,,,,
301,18/03/2021,9221,2664,92,,,,
302,18/03/2021,5200,2468,62,,,,
303,18/03/2021,4128,2421,28,,,,
304,18/03/2021,22347,4399,221,,,,
305,18/03/2021,6146,3058,17,,,,
306,18/03/2021,8590,1383,134,,,,
307,18/03/2021,29773,8396,661,,,,
308,18/03/2021,4764,2389,58,,,,
309,18/03/2021,1529,271,10,,,,
310,18/03/2021,20811,5633,244,,,,
311,18/03/2021,4349,2063,37,,,,
312,18/03/2021,6030,1683,73,,,,
313,18/03/2021,6772,1959,66,,,,
314,18/03/2021,5303,1253,35,,,,
315,18/03/2021,17288,3045,130,,,,
316,18/03/2021,5700,1011,38,,,,
317,18/03/2021,9673,2440,151,,,,
318,18/03/2021,4178,581,30,,,,
319,18/03/2021,1977,1547,2,,,,
320,18/03/2021,24342,8597,324,,,,
321,18/03/2021,58247,20311,824,,,,
322,18/03/2021,20346,8726,189,,,,
323,18/03/2021,4017,2342,10,,,,
324,18/03/2021,6796,1164,50,,,,
325,18/03/2021,8733,2216,96,,,,
326,18/03/2021,485,406,67,,,,
298,19/03/2021,9935,4770,102,,,,
